Feature_ID,Taxon,Confidence
OTU735,D_0__Fungi;D_1__Basidiomycota;D_2__Microbotryomycetes;D_6__ ,1.0
OTU736,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_6__ ,1.0
OTU738,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Onygenales;D_6__ ,1.0
OTU739,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Thelebolales;D_4__Pseudeurotiaceae;D_5__Pseudeurotium;D_6__ ,1.0
OTU740,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU741,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Cystofilobasidiales;D_6__ ,1.0
OTU742,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_4__Aspergillaceae;D_5__Penicillium;D_6__Penicillium simplicissimum,1.0
OTU744,D_0__Fungi;D_6__ ,1.0
OTU746,D_0__Fungi;D_6__ ,1.0
OTU748,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Strophariaceae;D_5__Hypholoma;D_6__Hypholoma fasciculare,1.0
OTU749,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__ ,1.0
OTU750,D_0__Fungi;D_6__ ,1.0
OTU751,D_0__Fungi;D_6__ ,1.0
OTU752,D_0__Fungi;D_6__ ,1.0
OTU753,D_0__Fungi;D_6__ ,1.0
OTU755,D_0__Fungi;D_6__ ,1.0
OTU756,D_0__Fungi;D_1__Chytridiomycota;D_2__Chytridiomycetes;D_6__ ,1.0
OTU757,D_0__Fungi;D_6__ ,1.0
OTU758,D_0__Fungi;D_1__Ascomycota;D_2__Orbiliomycetes;D_3__Orbiliales;D_4__Orbiliaceae;D_5__Arthrobotrys;D_6__Arthrobotrys dactyloides,1.0
OTU759,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_6__ ,1.0
OTU760,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Tremellales;D_4__Bulleribasidiaceae;D_5__Vishniacozyma;D_6__Vishniacozyma heimaeyensis,1.0
OTU761,D_0__Fungi;D_6__ ,1.0
OTU763,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Lasiosphaeriaceae;D_6__ ,1.0
OTU764,D_0__Fungi;D_6__ ,1.0
OTU765,D_0__Fungi;D_6__ ,1.0
OTU766,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_6__ ,1.0
OTU767,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Pleosporaceae;D_6__ ,1.0
OTU768,D_0__Fungi;D_6__ ,1.0
OTU769,D_0__Fungi;D_6__ ,1.0
OTU771,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Pleosporaceae;D_6__ ,1.0
OTU772,D_0__Fungi;D_6__ ,1.0
OTU774,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__Mortierella hyalina,1.0
OTU775,D_0__Fungi;D_6__ ,1.0
OTU776,D_0__Fungi;D_6__ ,1.0
OTU778,D_0__Fungi;D_1__Mucoromycota;D_2__Umbelopsidomycetes;D_3__Umbelopsidales;D_4__Umbelopsidaceae;D_5__Umbelopsis;D_6__ ,1.0
OTU779,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Strophariaceae;D_5__Psilocybe;D_6__Psilocybe inquilina,1.0
OTU782,D_0__Fungi;D_6__ ,1.0
OTU783,D_0__Fungi;D_6__ ,1.0
OTU784,D_0__Fungi;D_1__Basidiomycota;D_6__ ,1.0
OTU785,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Incertae sedis;D_4__Eremomycetaceae;D_5__Arthrographis;D_6__Arthrographis longispora,1.0
OTU786,D_0__Fungi;D_6__ ,1.0
OTU789,D_0__Fungi;D_6__ ,1.0
OTU790,D_0__Fungi;D_6__ ,1.0
OTU791,D_0__Fungi;D_6__ ,1.0
OTU792,D_0__Fungi;D_6__ ,1.0
OTU793,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU794,D_0__Fungi;D_1__Basidiomycota;D_2__Microbotryomycetes;D_6__ ,1.0
OTU797,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Trichosporonales;D_4__Tetragoniomycetaceae;D_5__Tetragoniomyces;D_6__Tetragoniomyces uliginosus,1.0
OTU798,D_0__Fungi;D_1__Mucoromycota;D_2__Mucoromycetes;D_3__Mucorales;D_4__Mucoraceae;D_5__Mucor;D_6__Mucor circinelloides,1.0
OTU799,D_0__Fungi;D_6__ ,1.0
OTU800,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU801,D_0__Fungi;D_1__Mucoromycota;D_2__Mucoromycetes;D_3__Mucorales;D_4__Mucoraceae;D_5__Mucor;D_6__Mucor mucedo,1.0
OTU803,D_0__Fungi;D_6__ ,1.0
OTU804,D_0__Fungi;D_6__ ,1.0
OTU805,D_0__Fungi;D_6__ ,1.0
OTU806,D_0__Fungi;D_6__ ,1.0
OTU807,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU808,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_4__Thermoascaceae;D_5__Byssochlamys;D_6__ ,1.0
OTU809,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Incertae sedis;D_4__Eremomycetaceae;D_5__Arthrographis;D_6__ ,1.0
OTU811,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_6__ ,1.0
OTU812,D_0__Fungi;D_6__ ,1.0
OTU813,D_0__Fungi;D_6__ ,1.0
OTU814,D_0__Fungi;D_6__ ,1.0
OTU815,D_0__Fungi;D_1__Mucoromycota;D_2__Umbelopsidomycetes;D_3__Umbelopsidales;D_4__Umbelopsidaceae;D_5__Umbelopsis;D_6__ ,1.0
OTU816,D_0__Fungi;D_6__ ,1.0
OTU817,D_0__Fungi;D_6__ ,1.0
OTU818,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Xylariales;D_4__Microdochiaceae;D_5__Idriella;D_6__ ,1.0
OTU819,D_0__Fungi;D_6__ ,1.0
OTU820,D_0__Fungi;D_1__Basidiomycota;D_2__Microbotryomycetes;D_6__ ,1.0
OTU822,D_0__Fungi;D_6__ ,1.0
OTU823,D_0__Fungi;D_6__ ,1.0
OTU824,D_0__Fungi;D_6__ ,1.0
OTU825,D_0__Fungi;D_6__ ,1.0
OTU827,D_0__Fungi;D_6__ ,1.0
OTU828,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Helotiaceae;D_5__Tetracladium;D_6__ ,1.0
OTU830,D_0__Fungi;D_1__Basidiomycota;D_2__Atractiellomycetes;D_3__Atractiellales,1.0
OTU831,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Bolbitiaceae;D_6__ ,1.0
OTU832,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Clavariaceae;D_6__ ,1.0
OTU833,D_0__Fungi;D_6__ ,1.0
OTU834,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_6__ ,1.0
OTU836,D_0__Fungi;D_1__Mucoromycota;D_2__Mucoromycetes;D_3__Mucorales;D_4__Mucoraceae;D_5__Mucor;D_6__Mucor racemosus,1.0
OTU837,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_6__ ,1.0
OTU839,D_0__Fungi;D_6__ ,1.0
OTU840,D_0__Fungi;D_6__ ,1.0
OTU841,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU842,D_0__Fungi;D_6__ ,1.0
OTU844,D_0__Fungi;D_6__ ,1.0
OTU845,D_0__Fungi;D_6__ ,1.0
OTU848,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Polyporales;D_4__Ganodermataceae;D_5__Ganoderma;D_6__ ,1.0
OTU849,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_6__ ,1.0
OTU850,D_0__Fungi;D_6__ ,1.0
OTU853,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_4__Aspergillaceae;D_5__Penicillium;D_6__ ,1.0
OTU854,D_0__Fungi;D_6__ ,1.0
OTU855,D_0__Fungi;D_6__ ,1.0
OTU856,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Filobasidiales;D_4__Piskurozymaceae;D_5__Solicoccozyma;D_6__Solicoccozyma aeria,1.0
OTU857,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Onygenales;D_6__ ,1.0
OTU858,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_5__Fusicolla;D_6__ ,1.0
OTU860,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Tricholomataceae;D_5__Calyptella;D_6__Calyptella capula,1.0
OTU861,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Microascales;D_4__Microascaceae;D_6__ ,1.0
OTU863,D_0__Fungi;D_6__ ,1.0
OTU864,D_0__Fungi;D_1__Rozellomycota;D_6__ ,1.0
OTU865,D_0__Fungi;D_6__ ,1.0
OTU866,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Microascales;D_4__Microascaceae;D_6__ ,1.0
OTU867,D_0__Fungi;D_1__Chytridiomycota;D_2__Spizellomycetes;D_3__Spizellomycetales;D_4__Spizellomycetaceae;D_5__Spizellomyces;D_6__ ,1.0
OTU868,D_0__Fungi;D_6__ ,1.0
OTU869,D_0__Fungi;D_6__ ,1.0
OTU870,D_0__Fungi;D_1__Basidiomycota;D_6__ ,1.0
OTU871,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Thelebolales;D_4__Pseudeurotiaceae;D_5__Pseudeurotium;D_6__ ,1.0
OTU872,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_6__ ,1.0
OTU874,D_0__Fungi;D_1__Chytridiomycota;D_2__Rhizophlyctidomycetes;D_3__Rhizophlyctidales;D_4__Sonoraphlyctidaceae;D_5__Sonoraphlyctis;D_6__Sonoraphlyctis ranzonii,1.0
OTU876,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Psathyrellaceae;D_6__ ,1.0
OTU877,D_0__Fungi;D_6__ ,1.0
OTU878,D_0__Fungi;D_6__ ,1.0
OTU879,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_6__ ,1.0
OTU880,D_0__Fungi;D_1__Basidiomycota;D_2__Microbotryomycetes;D_6__ ,1.0
OTU881,D_0__Fungi;D_1__Mucoromycota;D_2__Mucoromycetes;D_3__Mucorales;D_4__Mucoraceae;D_5__Mucor;D_6__Mucor racemosus,1.0
OTU882,D_0__Fungi;D_6__ ,1.0
OTU883,D_0__Fungi;D_6__ ,1.0
OTU884,D_0__Fungi;D_6__ ,1.0
OTU886,D_0__Fungi;D_6__ ,1.0
OTU887,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_6__ ,1.0
OTU888,D_0__Fungi;D_6__ ,1.0
OTU889,D_0__Fungi;D_6__ ,1.0
OTU890,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU893,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Helotiaceae;D_5__Articulospora;D_6__ ,1.0
OTU894,D_0__Fungi;D_1__Chytridiomycota;D_2__Spizellomycetes;D_3__Spizellomycetales;D_4__Spizellomycetaceae;D_5__Kochiomyces;D_6__ ,1.0
OTU896,D_0__Fungi;D_6__ ,1.0
OTU897,D_0__Fungi;D_6__ ,1.0
OTU898,D_0__Fungi;D_6__ ,1.0
OTU899,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU900,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Psathyrellaceae;D_5__Coprinopsis;D_6__ ,1.0
OTU901,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Tremellales;D_4__Bulleribasidiaceae;D_5__Hannaella;D_6__ ,1.0
OTU902,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Filobasidiales;D_4__Piskurozymaceae;D_5__Solicoccozyma;D_6__ ,1.0
OTU903,D_0__Fungi;D_6__ ,1.0
OTU904,D_0__Fungi;D_6__ ,1.0
OTU907,D_0__Fungi;D_6__ ,1.0
OTU909,D_0__Fungi;D_6__ ,1.0
OTU910,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Glomerellales;D_4__Plectosphaerellaceae;D_5__Acrostalagmus;D_6__Acrostalagmus luteoalbus,1.0
OTU911,D_0__Fungi;D_1__Chytridiomycota;D_2__Spizellomycetes;D_3__Spizellomycetales;D_4__Spizellomycetaceae;D_5__Kochiomyces;D_6__ ,1.0
OTU912,D_0__Fungi;D_1__Mucoromycota;D_2__Mucoromycetes;D_3__Mucorales;D_4__Mucoraceae;D_5__Mucor;D_6__Mucor circinelloides,1.0
OTU913,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Clavicipitaceae;D_6__ ,1.0
OTU914,D_0__Fungi;D_6__ ,1.0
OTU915,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Pyronemataceae;D_6__ ,1.0
OTU916,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_6__ ,1.0
OTU917,D_0__Fungi;D_6__ ,1.0
OTU918,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_6__ ,1.0
OTU919,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Ascobolaceae;D_5__Ascobolus;D_6__ ,1.0
OTU920,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_4__Aspergillaceae;D_5__Penicillium;D_6__ ,1.0
OTU921,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Tremellales;D_4__Bulleribasidiaceae;D_5__Dioszegia;D_6__ ,1.0
OTU922,D_0__Fungi;D_6__ ,1.0
OTU925,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU927,D_0__Fungi;D_6__ ,1.0
OTU929,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__ ,1.0
OTU930,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__ ,1.0
OTU931,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_6__ ,1.0
OTU933,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_6__ ,1.0
OTU934,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_6__ ,1.0
OTU935,D_0__Fungi;D_6__ ,1.0
OTU938,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Helotiaceae;D_5__Tetracladium;D_6__ ,1.0
OTU939,D_0__Fungi;D_1__Ascomycota;D_2__Laboulbeniomycetes;D_3__Pyxidiophorales;D_6__ ,1.0
OTU940,D_0__Fungi;D_1__Chytridiomycota;D_2__Spizellomycetes;D_3__Spizellomycetales;D_4__Spizellomycetaceae;D_5__Spizellomyces;D_6__ ,1.0
OTU941,D_0__Fungi;D_6__ ,1.0
OTU942,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU943,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_6__ ,1.0
OTU945,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Bolbitiaceae;D_6__ ,1.0
OTU947,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Pezizaceae;D_5__Peziza;D_6__Peziza varia,1.0
OTU949,D_0__Fungi;D_6__ ,1.0
OTU950,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Incertae sedis;D_5__Cadophora;D_6__ ,1.0
OTU953,D_0__Fungi;D_6__ ,1.0
OTU954,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__Mortierella alpina,1.0
OTU955,D_0__Fungi;D_6__ ,1.0
OTU957,D_0__Fungi;D_6__ ,1.0
OTU958,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Coniochaetales;D_4__Coniochaetaceae;D_5__Coniochaeta;D_6__ ,1.0
OTU959,D_0__Fungi;D_6__ ,1.0
OTU960,D_0__Fungi;D_6__ ,1.0
OTU961,D_0__Fungi;D_6__ ,1.0
OTU964,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU965,D_0__Fungi;D_6__ ,1.0
OTU969,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Lasiosphaeriaceae;D_6__ ,1.0
OTU970,D_0__Fungi;D_6__ ,1.0
OTU971,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Incertae sedis;D_5__Sarocladium;D_6__Sarocladium strictum,1.0
OTU972,D_0__Fungi;D_1__Ascomycota;D_2__Saccharomycetes;D_3__Saccharomycetales;D_4__Incertae sedis;D_5__Candida;D_6__ ,1.0
OTU973,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Incertae sedis;D_5__Coleophoma;D_6__ ,1.0
OTU974,D_0__Fungi;D_6__ ,1.0
OTU976,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Capnodiales;D_4__Teratosphaeriaceae;D_5__Devriesia;D_6__ ,1.0
OTU977,D_0__Fungi;D_6__ ,1.0
OTU978,D_0__Fungi;D_1__Basidiomycota;D_2__Exobasidiomycetes;D_3__Entylomatales;D_6__ ,1.0
OTU979,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU980,D_0__Fungi;D_6__ ,1.0
OTU984,D_0__Fungi;D_1__Chytridiomycota;D_2__Rhizophydiomycetes;D_3__Rhizophydiales;D_4__Rhizophydiaceae;D_5__Rhizophydium;D_6__ ,1.0
OTU985,D_0__Fungi;D_1__Rozellomycota;D_2__Rozellomycotina;D_3__GS05;D_6__ ,1.0
OTU986,D_0__Fungi;D_6__ ,1.0
OTU987,D_0__Fungi;D_6__ ,1.0
OTU989,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_6__ ,1.0
OTU990,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Bolbitiaceae;D_5__Conocybe;D_6__Conocybe apala,1.0
OTU991,D_0__Fungi;D_1__Ascomycota;D_2__Saccharomycetes;D_3__Saccharomycetales;D_4__Lipomycetaceae;D_5__Lipomyces;D_6__Lipomyces starkeyi,1.0
OTU994,D_0__Fungi;D_6__ ,1.0
OTU995,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU998,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Chaetothyriales;D_4__Trichomeriaceae;D_5__Knufia;D_6__ ,1.0
OTU999,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Bolbitiaceae;D_5__Conocybe;D_6__Conocybe apala,1.0
OTU1000,D_0__Fungi;D_6__ ,1.0
OTU1001,D_0__Fungi;D_6__ ,1.0
OTU1002,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_6__ ,1.0
OTU1003,D_0__Fungi;D_6__ ,1.0
OTU1005,D_0__Fungi;D_6__ ,1.0
OTU1006,D_0__Fungi;D_6__ ,1.0
OTU1007,D_0__Fungi;D_6__ ,1.0
OTU1008,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1009,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Helotiaceae;D_5__Articulospora;D_6__ ,1.0
OTU1010,D_0__Fungi;D_6__ ,1.0
OTU1011,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_6__ ,1.0
OTU1012,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_6__ ,1.0
OTU1015,D_0__Fungi;D_6__ ,1.0
OTU1016,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_6__ ,1.0
OTU1017,D_0__Fungi;D_1__Glomeromycota;D_2__Glomeromycetes;D_3__Glomerales;D_4__Glomeraceae;D_5__Glomus;D_6__Glomus invermaium,1.0
OTU1018,D_0__Fungi;D_6__ ,1.0
OTU1021,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_6__ ,1.0
OTU1022,D_0__Fungi;D_6__ ,1.0
OTU1023,D_0__Fungi;D_6__ ,1.0
OTU1026,D_0__Fungi;D_6__ ,1.0
OTU1028,D_0__Fungi;D_6__ ,1.0
OTU1029,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Phaeosphaeriaceae;D_5__Phaeosphaeria;D_6__ ,1.0
OTU1031,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Didymosphaeriaceae;D_5__Paraconiothyrium;D_6__ ,1.0
OTU1032,D_0__Fungi;D_1__Glomeromycota;D_2__Glomeromycetes;D_3__Gigasporales;D_4__Gigasporaceae;D_5__Scutellospora;D_6__ ,1.0
OTU1034,D_0__Fungi;D_6__ ,1.0
OTU1036,D_0__Fungi;D_6__ ,1.0
OTU1037,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Xylariales;D_6__ ,1.0
OTU1039,D_0__Fungi;D_6__ ,1.0
OTU1040,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Pyronemataceae;D_5__Scutellinia;D_6__ ,1.0
OTU1041,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_6__ ,1.0
OTU1044,D_0__Fungi;D_6__ ,1.0
OTU1045,D_0__Fungi;D_6__ ,1.0
OTU1049,D_0__Fungi;D_1__Ascomycota;D_2__Laboulbeniomycetes;D_3__Pyxidiophorales;D_6__ ,1.0
OTU1053,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_6__ ,1.0
OTU1054,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Chaetothyriales;D_6__ ,1.0
OTU1055,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_6__ ,1.0
OTU1057,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Trichosporonales;D_4__Tetragoniomycetaceae;D_5__Tetragoniomyces;D_6__Tetragoniomyces uliginosus,1.0
OTU1058,D_0__Fungi;D_6__ ,1.0
OTU1059,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Glomerellales;D_4__Plectosphaerellaceae;D_5__Plectosphaerella;D_6__Plectosphaerella cucumerina,1.0
OTU1060,D_0__Fungi;D_6__ ,1.0
OTU1061,D_0__Fungi;D_6__ ,1.0
OTU1062,D_0__Fungi;D_1__Basidiomycota;D_2__Atractiellomycetes;D_3__Atractiellales;D_6__ ,1.0
OTU1065,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_6__ ,1.0
OTU1066,D_0__Fungi;D_6__ ,1.0
OTU1067,D_0__Fungi;D_6__ ,1.0
OTU1068,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__Mortierella alpina,1.0
OTU1070,D_0__Fungi;D_6__ ,1.0
OTU1071,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_6__ ,1.0
OTU1074,D_0__Fungi;D_6__ ,1.0
OTU1076,D_0__Fungi;D_6__ ,1.0
OTU1077,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_5__Fusarium;D_6__Fusarium solani,1.0
OTU1078,D_0__Fungi;D_6__ ,1.0
OTU1082,D_0__Fungi;D_6__ ,1.0
OTU1084,D_0__Fungi;D_6__ ,1.0
OTU1085,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Sebacinales;D_4__Serendipitaceae;D_5__Serendipita;D_6__ ,1.0
OTU1086,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Glomerellales;D_4__Plectosphaerellaceae;D_5__Plectosphaerella;D_6__Plectosphaerella cucumerina,1.0
OTU1087,D_0__Fungi;D_6__ ,1.0
OTU1088,D_0__Fungi;D_6__ ,1.0
OTU1089,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Lasiosphaeriaceae;D_5__Podospora;D_6__ ,1.0
OTU1090,D_0__Fungi;D_1__Mucoromycota;D_2__Mucoromycetes;D_3__Mucorales;D_4__Mucoraceae;D_5__Mucor;D_6__Mucor mucedo,1.0
OTU1091,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Phaeosphaeriaceae;D_6__ ,1.0
OTU1093,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Onygenales;D_4__Gymnoascaceae;D_6__ ,1.0
OTU1094,D_0__Fungi;D_6__ ,1.0
OTU1097,D_0__Fungi;D_6__ ,1.0
OTU1098,D_0__Fungi;D_6__ ,1.0
OTU1099,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Venturiales;D_4__Sympoventuriaceae;D_6__ ,1.0
OTU1101,D_0__Fungi;D_6__ ,1.0
OTU1103,D_0__Fungi;D_6__ ,1.0
OTU1104,D_0__Fungi;D_6__ ,1.0
OTU1105,D_0__Fungi;D_1__Chytridiomycota;D_2__Spizellomycetes;D_3__Spizellomycetales;D_4__Spizellomycetaceae;D_5__Kochiomyces;D_6__ ,1.0
OTU1106,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Phaeosphaeriaceae;D_5__Leptospora;D_6__ ,1.0
OTU1107,D_0__Fungi;D_6__ ,1.0
OTU1108,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__Mortierella oligospora,1.0
OTU1109,D_0__Fungi;D_6__ ,1.0
